ra dec stellar_mass r50_s11 r50_nsa bar_fraction B_T
176.12024314527602 31.48908510680834 10.699771881103516 6.76 6.229961266263076 0.306 0.13
314.86849532283435 -0.14280394746242991 10.324699401855469 6.52 5.668253771736792 0.556 0.2
203.12431654071045 22.602057204207 10.02108097076416 5.76 4.837016277751655 0.283 0.06
156.1798397048847 11.089202391969692 10.289709091186523 7.7 6.404984798847247 0.414 0.15
216.56453814780312 1.4914749163635348 10.44951343536377 6.04 5.6841703571510305 0.294 0.16
158.35072715365496 31.039974652674868 10.174659729003906 7.22 6.512699057551467 0.104 0.13
177.85352220805294 8.540339297970169 10.185855865478516 5.29 5.359343880141284 0.095 0.17
179.6060161406794 30.011335527971337 10.330184936523438 2.85 2.5226203608090523 0.667 0.38
191.61332433009844 43.795386579856206 10.081199645996094 6.57 6.33177472468828 0.129 0.17
188.14409482193798 49.38670995366729 10.655231475830078 3.91 3.6552501702401146 0.656 0.57
151.70605984146079 1.4568657339842206 10.511255264282227 4.7 5.187567614519526 0.17 0.62
241.78432123330666 14.266033259066493 10.311991691589355 5.91 5.201458775236604 0.241 0.27
169.56130938104639 26.620554776708804 10.428537368774414 8.44 7.441527081232609 0.032 0.12
340.49183882899575 -0.7865339830555423 10.322437286376953 10.39 8.757075862365484 0.562 0.94
175.02587061893857 -0.9013866866144644 10.486766815185547 6.87 6.071250400664833 0.052 0.16
134.07692372704815 32.139667996397726 10.035508155822754 5.24 4.395900406108072 0.1 0.03
190.934712597615 43.80703587375294 10.422124862670898 5.33 4.796032875545892 0.964 0.17
195.88603032173873 33.65601264675719 10.142701148986816 6.9 6.148556381970321 0.088 0.16
159.85875360156234 17.83104276908913 10.271411895751953 3.02 2.7781071583863732 0.059 0.18
169.89482614614568 26.673990736040952 10.38563346862793 5.42 4.744710394766756 0.629 0.72
184.07810357908954 9.747039578642925 10.524805068969727 6.75 5.738061362203511 0.043 0.28
128.57967471344395 33.608357729648525 10.363642692565918 5.68 5.123408214080245 0.107 0.0
244.924926270816 37.80630071493236 10.312095642089844 5.89 4.802874925924993 0.149 0.29
121.01604022987092 29.042823285687444 10.50609302520752 6.57 5.908352307327073 0.136 0.04
171.43009767522963 26.391699171958717 10.795037269592285 3.52 3.403075359895206 0.439 0.19
37.77925881504897 -1.1051832583624714 10.582793235778809 6.4 4.908791002489797 0.972 0.3
202.92220537656004 14.237715568114922 10.111507415771484 3.72 3.5641219979081544 0.091 0.22
227.04614318094275 29.774983267896623 10.794451713562012 5.25 5.067777175648863 0.351 0.2
339.90103475453975 -0.6913153766964901 10.878527641296387 10.86 8.034088569142178 0.959 0.5
37.95108122064327 -1.1570352406450795 10.917627334594727 6.52 5.583925853353119 0.067 0.47
123.79755104904552 48.05537329999481 10.840665817260742 7.86 6.366197760654826 0.268 0.2
196.2923006192929 15.43518684108833 10.981481552124023 5.73 5.3696597788530225 0.049 0.37
170.4933005289553 24.78672404394261 10.324735641479492 2.85 2.546283992627767 0.8 0.5
203.27092008179918 14.205139389229535 10.694930076599121 7.83 6.708292903557491 0.55 0.2
125.21901913670733 41.15987725596422 10.633696556091309 6.93 5.619780547622017 0.571 0.5
148.08373938040813 32.47413044689065 10.561914443969727 3.72 3.244458367138802 0.968 0.42
130.90036519742733 34.52026426746138 10.877339363098145 4.76 3.6418794086724744 0.395 0.67
232.13044726079863 17.943854948048678 10.13919734954834 4.35 4.413721019184407 0.136 0.16
229.34443900283833 5.50064078200028 10.162699699401855 5.18 4.898782066359526 0.062 0.04
223.1229408228845 16.466533776037206 10.766215324401855 6.3 5.498586711256679 0.0 0.47
238.09143498507734 16.460911929251395 10.39452838897705 6.44 6.230585155983924 0.053 0.29
198.3084647338308 61.048338953650315 10.459737777709961 5.39 4.387519322821009 0.812 0.22
340.62459181700973 -0.3929150236087072 10.611257553100586 7.89 7.905438066537886 0.624 0.94
181.28971137581502 22.008016232431157 10.03226089477539 1.87 1.7981776650634138 0.061 0.54
156.66083400643433 37.77469949047077 10.838626861572266 5.42 4.423455413696701 0.586 0.34
155.9159568783286 35.77107659225738 10.48114013671875 4.78 4.600271242878662 0.057 0.67
209.8925721778594 30.09299607146683 10.26207160949707 5.65 5.000807139012041 0.111 0.02
12.51029182177849 -0.1324158416917857 10.084227561950684 8.61 8.437074920204939 0.152 0.1
188.35190438292932 52.61929078368783 10.757286071777344 7.26 6.62044855269184 0.975 0.26
155.43699602356307 35.50929883348688 10.371500015258789 5.53 4.889006760353335 0.939 0.23
159.801829408182 25.395264415489134 10.721049308776855 4.12 3.5304854969601944 0.8 0.64
144.80572000026854 21.53788480007574 10.068203926086426 6.17 5.7625478302115924 0.0 0.02
240.214542308411 15.15124236684557 10.473166465759277 3.81 3.287999349957759 0.179 0.53
213.59963486721105 6.103146521039715 10.302412986755371 9.38 8.556612235110782 0.581 0.27
314.34554198902686 0.3055837388457594 10.404500007629395 4.41 3.954842086727322 0.182 0.39
160.8207100131838 11.15989094945578 10.56799602508545 8.02 6.914057142136818 0.079 0.7
53.543955301220834 1.1033458278744892 10.460479736328125 3.38 3.4245464555571896 0.078 0.28
129.5839367573029 32.94444398554855 10.0114164352417 3.16 2.895582094700165 0.071 0.07
254.45500325141504 19.527031822503325 10.020649909973145 8.37 8.160386921905811 0.583 0.17
241.49299412833057 15.761285568349992 10.807283401489258 6.63 5.9942699213537525 0.455 0.23
189.820344302703 52.511040039648165 10.425736427307129 4.0 3.7710190735967593 0.667 0.34
119.81605372357234 28.42190995845374 10.016687393188477 4.3 3.7544802057907996 0.0 0.17
228.35035720740632 26.898970496937526 10.386579513549805 4.64 4.244127386467322 0.261 0.12
198.75051510453702 10.028527312201577 10.2996187210083 3.7 3.2603341022898804 0.394 0.3
249.3642217317032 32.361230229911634 10.429146766662598 5.16 4.444810610331125 0.17 0.29
160.58375623402475 35.109764048777976 10.259176254272461 5.77 5.035517795224843 0.062 0.61
159.40312039355396 18.966845249828452 10.970697402954102 9.56 7.141483409609094 0.341 0.31
231.45284032766676 25.079034654476136 10.511896133422852 4.27 3.7308506422856675 0.472 0.5
177.08698406757313 6.3453908170467095 10.159136772155762 7.47 6.939331142712605 0.054 0.33
225.8668991074505 10.60011374705307 10.514704704284668 5.38 4.832221210838365 0.222 0.08
139.0126394045416 34.23158064857373 10.06905460357666 2.81 2.712597850746539 0.125 0.34
196.02951830789627 43.457790234990235 10.722847938537598 7.35 6.304684453267235 0.683 0.23
333.5867718035865 1.0187169188961698 10.658602714538574 7.04 5.653908570732932 0.631 0.19
156.81036572202459 38.204502903219684 10.21731948852539 7.21 6.637301149577977 0.065 0.13
135.26798516433522 33.250248943607076 10.670341491699219 8.22 7.798246106161884 0.278 0.72
234.75012552233997 28.810086149610587 10.356430053710938 2.92 2.5954563764838965 0.088 0.43
186.91699046679196 31.28661150434423 10.276087760925293 7.7 6.259949219603111 0.75 0.39
240.34630990324516 16.218120869041616 10.057934761047363 3.64 3.0915205416551963 0.075 0.67
122.39808820015224 47.341271641609076 11.18930435180664 10.62 8.314096646149784 0.114 0.36
136.82276470027628 33.55969453714628 10.440963745117188 4.96 4.844903521379493 0.167 0.88
204.8443222892118 51.08771980940803 10.575521469116211 5.36 4.784147721590975 0.353 0.39
124.0054481409623 24.710579032405633 10.393704414367676 2.7 2.6396562996464406 0.043 0.82
166.01344277863515 43.53784273861854 10.570324897766113 8.38 7.2344109678607404 0.067 0.11
216.9904698359226 62.9359081930032 10.722198486328125 7.52 6.1593652236973355 0.594 0.22
260.4793941870978 29.846432778827186 10.342768669128418 2.7 2.7536792612271537 0.778 0.38
185.6621568162187 29.43849092794444 10.229874610900879 4.72 4.422321455976527 0.085 0.9
170.19411721506802 59.89670554363832 10.8646240234375 6.1 6.054382779145455 1.0 0.27
125.23309084190922 41.13432861352666 10.933282852172852 6.22 5.763910899698197 0.28 0.52
237.977480681058 34.613663959332314 10.225049018859863 5.37 4.687536944005374 0.094 0.06
151.54665356593242 25.14943840754184 10.306193351745605 7.93 7.031116510530479 0.184 0.02
120.75480516649286 21.04685721091034 10.148238182067871 5.54 5.000517218809948 0.385 0.02
214.84920391293556 24.534480907707728 10.03548812866211 5.32 4.880565837496032 0.106 0.22
178.17806816961024 48.98358606712872 10.493717193603516 7.7 7.6302746388873235 0.08 0.13
205.42669744382184 30.12541422934908 11.051856994628906 7.76 6.867527930632379 1.0 0.69
201.97714508570098 8.57559103875984 10.533345222473145 5.54 4.8319549144719565 0.143 0.11
225.79865105283625 11.174259170487248 10.486934661865234 2.96 2.168541693246837 0.375 0.48
155.06076333651177 51.60064211844748 10.063239097595215 2.55 2.2590049559780554 0.083 0.68
142.00265866481044 1.6714873089913727 11.227592468261719 12.77 9.935420712589417 0.226 0.35
260.73946594221815 30.661308227893667 10.23318099975586 7.63 6.962022369747858 0.251 0.03
123.10699346925853 47.54258313476474 10.71382999420166 9.74 8.071994955355025 0.761 0.19
123.20823095455715 47.4426484048125 10.154693603515625 7.3 6.4366997488277535 0.053 0.19
171.4356251074228 28.00092444746732 10.063894271850586 6.15 5.487522598876356 0.279 0.16
260.534243070918 30.693858909941213 10.855097770690918 12.34 12.536749979444783 0.105 0.27
190.89873675946515 7.439676760084722 10.420186042785645 5.85 5.89704307744784 0.179 0.0
181.6081875201446 23.550593251227085 10.490045547485352 4.68 3.955357682993235 0.556 0.37
145.98091106263394 14.841269706609992 10.681378364562988 5.1 4.436300352904142 0.724 0.35
118.30783192019588 27.702471642090728 10.28181266784668 6.31 6.084201179684806 0.167 0.98
225.23618028589226 11.517416407729202 10.941141128540039 7.09 6.715192639211586 0.95 0.43
204.6325358049341 51.16384526929357 10.039310455322266 3.17 2.881742003117517 0.759 0.04
124.00815165921293 57.959462624514515 10.468927383422852 3.22 3.0776383418926794 0.1 0.36
206.09979333162627 29.88118880015523 10.644197463989258 5.85 5.330957238020414 1.0 0.41
156.60142789629788 38.12731990360588 10.091861724853516 5.83 5.131452071673252 0.129 0.06
132.63271007119374 46.16350298783027 10.252532958984375 5.39 4.443055225794592 0.758 0.16
132.05201716226807 36.78074793744761 10.244335174560547 4.41 3.783465526448507 0.0 0.03
258.72919470303344 35.52048677546463 10.715499877929688 6.53 5.986135303073391 0.2 0.14
344.71834439694425 -0.7154636552760368 10.501928329467773 3.4 3.280602257949988 0.326 0.32
250.90782633530682 21.691287065224973 10.560113906860352 4.45 4.157944840158364 0.189 0.19
186.026482082596 31.279337399940374 10.230806350708008 8.39 8.319141543723777 0.061 0.13
156.31967976349193 52.05402735445796 10.949532508850098 7.02 6.424842061297168 0.17 0.19
340.74039158430355 -0.2688972057867712 10.338829040527344 6.57 6.404321322315299 0.167 0.7
224.51781801783443 11.561220310444316 10.636177062988281 4.77 4.198634772033704 0.5 0.36
253.5305908024896 23.412403828293225 10.816217422485352 8.49 10.860148568650713 0.868 0.35
179.17104261827907 17.061290361042367 10.151076316833496 4.51 4.353441044146172 0.571 0.87
230.77137332849873 18.787266824640227 10.822718620300293 5.46 5.1053541700515686 0.036 0.25
119.09638779262966 18.534345025289966 10.627047538757324 5.15 3.1268883641612164 0.333 0.65
130.6403062344108 27.802576821195274 10.390091896057129 4.87 4.519062069718409 0.441 0.12
231.33208388573232 18.51881981219228 10.734779357910156 3.25 2.7261049907763515 0.05 0.61
184.46471896764496 21.919255253273057 10.388406753540039 6.44 5.788509692855604 0.111 0.25
156.36292210690098 40.43946574519297 10.470520973205566 7.14 6.692794118813125 0.194 0.07
229.24685798636332 42.598250787754985 10.254868507385254 4.7 4.622857721503215 0.395 0.97
137.77949380123292 22.72577946152928 10.415684700012207 6.13 5.282455034825657 0.939 0.13
224.66435150048667 1.2826580324853045 10.523603439331055 7.75 6.696945939513149 0.036 0.02
205.5597717472524 14.329142348404446 10.455984115600586 4.58 3.822786200811201 0.061 0.29
212.05494145851205 5.200398264825852 10.219456672668457 3.0 2.6939833888806604 0.292 0.5
211.98055239134212 7.041379946942528 10.020735740661621 4.07 3.53594670725872 0.051 0.12
161.50117570090492 37.02450111722063 10.014527320861816 1.66 1.577558560000144 0.211 0.55
240.93889989058363 15.973638487391263 10.315013885498047 2.1 2.052196418061399 0.944 0.52
134.83941882683067 33.6434209165762 10.758851051330566 5.63 4.605620280498122 0.446 0.53
156.42254391434295 52.077591670120924 10.254862785339355 5.09 4.3645651783875845 0.852 0.3
223.0752409638181 16.96452022371423 10.679792404174805 7.49 6.150957149078443 0.923 0.23
220.75482866418463 10.287737345518872 10.369888305664062 4.4 3.59101486014517 0.176 0.33
219.13174318029297 22.673040379238394 10.205704689025879 3.97 3.698144709858448 0.04 0.09
174.80798601660197 33.93087185497959 10.614065170288086 6.19 6.223366893845743 0.974 0.15
163.29189790905312 37.424628489136566 10.537467002868652 6.45 7.751184100639512 0.861 0.32
135.04608276463276 7.726086576720568 10.689249038696289 5.51 4.838753168464619 0.585 0.58
124.88952054058706 45.37126435182886 10.06869125366211 4.2 4.145125703433422 0.857 0.58
215.5635930746126 24.045539524721455 10.692559242248535 9.77 8.530272635104842 0.147 0.02
130.3675554329124 27.634017522641727 11.083808898925781 3.98 3.1367447350929507 0.122 0.56
175.19620550278347 27.898654892694726 10.381516456604004 9.04 6.993878748615368 0.097 0.21
217.78235112476614 23.036615060929996 10.734004974365234 5.57 4.872189772500997 1.0 0.45
250.46768952227805 24.735901159793166 10.14522933959961 7.59 7.375312548876479 0.122 0.97
224.28622642077286 2.034356202893478 10.06036376953125 5.2 4.621572215265303 0.043 0.09
260.62050310005816 31.591928888212166 10.284875869750977 4.62 4.251438461817231 0.969 0.25
250.513194295579 22.11989023641297 10.079176902770996 4.48 3.6894639991675073 0.412 0.14
216.04679755192547 23.91356480000444 10.439313888549805 7.31 6.713047757935023 0.282 0.07
177.3639230476509 27.560456621371877 10.171041488647461 4.39 3.963126340567839 0.05 0.03
262.156354533424 57.145046023980335 10.538161277770996 4.69 4.540388130997659 0.636 0.33
252.27195572631211 29.758774668644758 10.348604202270508 4.56 4.075925811056508 0.186 0.17
211.1691157045212 28.588488310950737 10.792451858520508 7.26 6.3787903814804086 0.26 0.36
240.14898881193972 15.685639536995568 10.574782371520996 7.78 7.228912928498061 0.074 0.13
134.4707338447375 7.749793388897249 10.537567138671875 8.91 7.696179910464106 0.137 0.19
203.83020812220036 26.424780836999677 10.554281234741211 4.42 3.606769689806324 0.432 0.36
217.59599606938593 16.938778306954944 10.568883895874023 10.74 9.928993636085199 0.959 0.16
240.24064922496302 16.28319214251097 10.128134727478027 5.03 4.615136261245104 0.094 0.58
181.61763546897396 31.074065671832876 10.987424850463867 5.96 4.593008145872648 0.405 0.52
161.74339712712387 62.61567539253002 10.346328735351562 4.33 4.07373582746061 0.0 0.45
222.3202547624993 9.62798949947912 10.330587387084961 4.44 4.136054261002116 0.031 0.04
122.68164490360962 47.681495416335444 10.385449409484863 5.64 5.512877077882067 0.0 0.84
160.8747518218715 12.087716360936144 10.117698669433594 3.72 3.226856780900754 0.143 0.52
200.92462882158404 13.121896419148259 10.391539573669434 9.72 8.784744147638413 0.148 0.1
163.30638377254806 37.29584808866674 10.281702041625977 6.98 6.373482437680412 0.216 0.02
167.30393318062184 31.547602336539757 11.110538482666016 12.94 10.615867006462928 1.0 0.12
205.99964063163776 17.84157011023583 10.405426025390625 5.14 3.8841822834335438 0.829 0.45
226.9721748443976 10.785779945577126 10.533161163330078 5.39 4.999739601633771 0.447 0.3
135.1079553380305 29.796101424347494 10.492403984069824 4.06 3.6019075171086468 0.148 0.37
221.92707821473675 9.659430630990109 10.43552017211914 6.02 5.897845203401088 0.22 0.95
181.43955934331206 31.058815878985513 10.093567848205566 3.53 4.176031515328148 0.146 0.68
262.46832328650635 56.826313065884804 10.28982162475586 5.0 4.591000637338227 0.143 0.05
188.18154667210763 29.381370183636847 10.945012092590332 5.66 5.4080221672016 0.13 0.2
223.32134697750215 16.88310087259321 10.567087173461914 2.89 2.3128011707601104 0.2 0.57
222.2703971752328 16.735101265244246 10.914263725280762 6.29 5.881152886072648 0.622 0.38
138.34172773762543 23.078321631809043 10.244552612304688 3.56 3.332277889699934 0.39 0.19
205.75653181524964 17.886740016774073 10.60417366027832 4.18 3.8810806680674648 0.0 0.34
164.05777691134014 37.60625255148862 10.251749038696289 3.48 3.436946053285497 0.217 0.51
234.8865581620804 17.431863937254004 10.190839767456055 4.21 4.299888368532875 0.917 0.74
251.31183688241572 22.138451412331243 10.175829887390137 5.88 4.758498513628667 0.692 0.23
155.3601332497781 38.29648269109083 10.90733814239502 10.72 9.379672191869892 1.0 0.15
234.66974442672384 17.666805260134485 10.436010360717773 3.42 2.995638694592187 0.419 0.4
120.05363758181954 29.396496118908995 10.53127384185791 2.94 2.9202112871128807 0.091 0.27
221.76379012885076 9.657091009248667 10.766487121582031 6.26 6.916353524723527 0.686 0.41
229.8319194877276 6.188546053725596 10.41995906829834 3.31 1.9887766470390378 0.4 0.95
155.49282614592144 38.775973951294546 10.685022354125977 7.11 5.479699109420009 0.64 0.41
137.25984791775733 64.89169259805591 10.488978385925293 3.66 3.0438809637075908 0.4 0.39
164.3716588532971 37.59862035619236 10.059813499450684 4.16 4.595069282967458 1.0 0.26
186.664369635146 29.56260851511319 10.17447566986084 5.76 5.178966510884237 0.031 0.14
131.0858067113606 28.557377451371817 10.66389274597168 5.25 4.592841738292083 0.786 0.19
155.4810274167442 8.338633040559916 10.706518173217773 5.38 4.483329499075335 0.532 0.49
160.595928230482 11.568928740019237 10.687838554382324 4.96 4.0736640244863 0.833 0.47
226.37509424166592 39.96389030432698 10.176112174987793 2.93 2.6197990030444527 1.0 0.4
167.9901900106453 8.428744493097934 10.313712120056152 4.15 3.9122581429869268 0.68 0.17
223.04889973220995 16.614891082911036 10.231250762939453 3.99 3.9184234949302073 0.214 0.77
177.684251571661 21.10904983259129 10.414310455322266 9.31 8.85478219410905 0.053 0.13
144.88147785836512 52.05556363277338 10.724844932556152 9.61 8.159859175281174 0.216 0.04
220.17904354969917 42.710768470738905 10.29684829711914 6.22 5.320476579915131 0.864 0.14
344.7757285185989 -0.2962808523004476 10.434683799743652 5.84 5.386922002770653 0.051 0.03
138.43915738186877 34.837337252742266 10.163782119750977 3.68 3.378063141809409 0.05 0.06
146.93880083081135 9.139787730268319 10.643681526184082 3.08 2.8835112592027716 0.8 0.37
140.82789539314513 1.5831120880063336 10.37974739074707 2.45 2.021395195312594 0.216 0.58
134.1218718766838 29.667729929554795 10.919954299926758 6.28 6.251104450694952 0.103 0.42
149.57958847766446 38.12017293840676 10.643350601196289 6.69 5.732056607356091 0.139 0.05
228.22482215778308 7.143504648083034 10.227324485778809 5.21 4.688321342240663 0.5 0.36
241.17011034777332 14.913967473487524 10.168505668640137 5.1 4.9557734522965085 0.038 0.71
226.65032562305876 39.685838427778364 10.787642478942871 3.91 3.232501536978004 0.244 0.56
230.76760924164455 55.68393395562697 10.193554878234863 5.78 5.154800124487696 0.054 0.08
162.75131699768147 12.287379214790906 10.87456226348877 9.22 7.778745866492618 0.619 0.23
140.46346982590705 10.541603725521417 10.385655403137207 5.62 5.024555600683439 0.14 0.16
145.7226503312809 8.922734422222463 10.073980331420898 5.73 5.3480479303588675 0.35 0.22
149.49341359012885 15.46710015223748 10.10378360748291 7.51 7.118385271147257 0.118 0.13
149.9274464332753 9.952239909312068 11.017455101013184 11.64 10.432645903011117 0.227 0.29
152.32455364792594 18.40563167428991 10.038044929504395 2.72 2.8272675233850943 0.16 0.24
185.47683435914198 31.6808132732862 10.861501693725586 6.74 5.661376451660786 0.132 0.49
250.0610178785076 23.021756818424027 10.648656845092773 9.91 8.585583593454833 0.054 0.07
149.76711792572337 33.480543065106346 10.67027759552002 6.22 5.522402655743674 0.125 0.12
153.35659986179627 27.494406716987996 10.340544700622559 4.41 3.9566220780906005 0.087 0.07
46.29419684225268 -1.0754703648686286 10.929295539855957 8.04 7.024042511735093 0.706 0.52
141.6305042006235 28.382886634067813 10.062256813049316 2.53 2.379355991100923 0.192 0.26
338.99027117479807 0.9136517931819043 10.119914054870605 6.76 6.402318501516249 0.1 0.16
157.91201479284638 19.45143488901311 10.51524543762207 6.19 5.251085996903591 0.189 0.09
129.79023774713647 7.408788189541408 10.642556190490723 5.51 4.986727809793411 0.147 0.19
225.60298556912764 25.63829387845445 10.27906322479248 6.48 6.865462837208024 0.207 0.94
230.1402678439855 7.95336718924742 10.820134162902832 9.18 7.778798067566582 0.944 0.23
163.5419882149063 44.92610554230601 10.674586296081543 7.44 6.114089927208507 0.781 0.71
133.11461222231267 29.668673416993936 10.429437637329102 2.48 2.243901872627554 0.707 0.54
243.47873200163832 14.926723624783289 11.242168426513672 8.34 7.467280136066022 0.891 0.22
223.07210335373492 16.94142507550987 10.529293060302734 5.7 5.720369866522715 0.275 0.03
160.03580058528843 19.213555770536644 10.611930847167969 3.97 3.7864642862188584 0.036 0.11
215.32636308338405 5.075946935055443 10.257553100585938 5.45 5.137633338401524 0.432 0.17
191.01691424457465 9.062864015083974 10.809401512145996 8.43 8.41154987517561 0.074 0.96
215.76885514195317 15.035668267471772 10.392097473144531 4.96 4.755266196401701 0.087 0.93
174.40914730803402 26.604752979821413 10.259305000305176 5.35 5.316905182511114 0.05 0.84
227.05393969524903 20.465086008830323 10.196159362792969 3.78 3.754588607940856 0.071 0.45
146.16805342723484 39.38529500152358 10.724505424499512 10.94 7.79723186459046 0.5 0.37
222.29624349764674 11.115233905093902 11.061990737915039 11.6 9.496945502987506 0.175 0.21
225.39525504579083 8.946046953850498 10.114165306091309 9.4 6.710841597927571 0.643 0.24
206.8214588398477 14.605625459465783 10.162266731262207 6.25 5.885961007707433 0.038 0.09
138.52808772628316 47.829176529759536 10.380302429199219 4.48 4.183719582259176 0.051 0.26
157.36455741580275 22.00793065394078 11.110269546508789 11.44 11.896920826129103 0.081 0.4
145.2956355921875 39.0049209843307 10.043519973754883 5.29 4.742610102044441 0.0 0.0
140.4725827741315 23.45767584065388 10.164475440979004 3.76 3.4754701363238723 0.195 0.04
177.73459221294286 21.973251129059953 10.17634391784668 6.33 5.256396483758132 0.718 0.27
159.71954476520446 19.754565941756226 10.31772232055664 4.09 3.8900303008971147 0.037 0.07
264.6467848773831 53.52133525610206 10.503450393676758 4.36 3.927793110641888 0.935 0.32
160.72038601455858 35.82721167758349 10.48502254486084 6.65 5.8782383866506915 0.094 0.16
341.230458123981 0.6029334022990356 10.083666801452637 2.83 2.5875434390151626 0.28 0.53
118.0027406253925 15.758515292221784 10.000652313232422 4.41 7.961027510862354 0.176 0.06
216.14391358910217 5.062214602619815 10.462115287780762 6.64 6.387422381382646 0.133 0.09
181.45778174016885 35.17941505090457 10.551493644714355 4.46 4.472830457174219 0.293 0.23
240.77280531522496 19.814817893060063 10.111302375793457 5.73 5.065723266947758 0.214 0.84
159.83301241930204 19.878656709212397 10.068353652954102 4.8 4.356811695008699 0.056 0.11
158.61070839066304 14.99870766349286 10.819067001342773 10.49 8.061371644449558 0.094 0.41
172.33618939665098 8.602348879803827 10.28433895111084 6.71 6.093194141114943 0.27 0.91
342.2755068439476 0.08261859828373905 10.289506912231445 4.97 4.58858453836943 0.261 0.22
141.10203767422195 48.17937082230484 10.205628395080566 4.57 4.035919994123074 0.0 0.04
122.58516693519667 7.93623028552693 10.45935344696045 3.6 3.4038166792869124 0.163 0.59
208.7117850527702 14.136229892961362 10.133676528930664 4.33 3.828989263793395 0.162 0.63
129.56728109407987 52.74980909580211 10.790640830993652 4.31 3.7635907077281128 0.217 0.49
148.22931860108483 38.10464695026195 10.622482299804688 7.52 7.676167111014319 0.114 0.52
158.5361524602165 19.704287460518074 10.898487091064453 7.7 7.2767271330101995 0.667 0.65
264.6625448334454 56.82424365440615 10.114727020263672 2.92 2.8901712820328 0.537 0.75
147.45085332521677 38.25369314815454 10.108232498168945 3.79 3.7128780083019985 0.071 0.15
218.8487193029787 1.8634672339794547 10.904290199279785 8.42 6.597138012481986 0.583 0.43
254.9974196462442 36.029077472662166 11.089079856872559 6.99 5.766919909436731 0.026 0.32
240.31804918031457 17.677815011188684 10.433452606201172 8.01 7.1062133788889055 0.276 0.64
217.67638169061422 1.881438344118536 10.562180519104004 6.92 5.679457992390417 0.205 0.24
223.84831784226685 8.95173038437206 10.495678901672363 5.46 5.194203874219236 0.447 0.18
156.7664584792625 16.017922998203144 10.59866714477539 6.23 5.378173317393325 0.9 0.41
165.29715655685538 12.474752386351296 10.524284362792969 5.4 5.475575126627252 0.424 0.13
147.1963125404433 1.0532053533551948 10.382593154907227 1.76 1.6402043933509476 0.037 0.7
226.093660653856 11.224306619817357 10.226194381713867 4.31 4.228081902910849 0.125 0.66
240.91877625265786 17.337965070302666 10.023045539855957 6.75 6.481115187308794 0.436 0.1
134.5918351758707 30.333256357936268 10.155623435974121 2.98 2.95868449941084 0.696 0.63
207.71526314133635 12.712367667741535 10.3551664352417 4.42 4.119737225701075 0.351 0.33
235.9701814241938 18.551541384480256 10.08298397064209 6.57 6.393424287892845 0.0 0.78
238.06916154309152 33.94158912936129 10.864301681518555 4.98 4.336965114948477 1.0 0.63
242.8864607579442 33.79393576218104 10.362126350402832 6.96 6.299270792821748 0.052 0.21
240.88578717997174 17.479451922157676 10.586978912353516 6.11 6.0307701145040475 0.636 0.38
152.90956530130987 8.611836968732446 10.581518173217773 6.2 5.866363677768846 0.514 0.87
194.39872170835318 48.48734588944843 10.408617973327637 5.69 5.073496942651755 0.071 0.07
254.47833098584425 20.901894035272793 10.61316967010498 6.27 5.357919522001058 0.239 0.16
241.38470774189213 19.934638854306613 10.176254272460938 3.71 3.2918312768024642 0.083 0.32
139.5671905325897 47.94877673270909 10.203970909118652 5.95 5.54551845174492 0.108 0.17
129.35943347367703 47.779643269580106 10.534675598144531 5.4 4.956687140048307 0.8 0.18
223.4423218734621 16.798204070198484 10.32119083404541 2.85 2.4541970905097004 0.344 0.75
216.9471641670288 4.912443778179659 10.081859588623047 3.53 3.4989479952381486 0.107 0.09
160.79223986107647 39.03865772703269 10.710458755493164 5.64 5.1587154270465145 0.1 0.19
230.72841986444945 -0.8953611460149555 10.469858169555664 4.33 3.614894094178075 0.355 0.24
237.74094977595206 34.10191662776855 10.77839469909668 10.13 8.769368588303958 0.09 0.04
163.1767820177538 16.91352923924943 10.271615028381348 8.63 8.422114696819543 0.226 0.17
149.66357597573193 22.81560593832453 10.044836044311523 4.03 3.7270589594028696 0.114 0.05
242.7721704525244 18.499445483256025 10.404041290283203 4.5 4.229723385786911 0.05 0.09
214.02495889384227 15.715386790189315 10.060501098632812 9.0 7.6012600035789255 0.158 0.06
154.87175765276854 27.8846811663868 10.782196044921875 5.27 4.6493516903704135 0.194 0.32
207.63947720883 35.6200939998635 10.79289722442627 9.22 7.225857567620032 0.565 0.23
152.76201731707098 23.125431332974465 10.862638473510742 7.12 6.522889016632028 0.167 0.2
176.25542881492356 28.451250063199655 10.61567211151123 5.41 4.90117345247967 0.273 0.16
161.86155519026502 38.93636343715215 10.340405464172363 6.67 5.66271941847307 0.312 0.22
151.9085952634842 22.982212596359584 10.437811851501465 4.36 3.7750447742459436 0.455 0.16
237.3469980435322 25.627549476621557 10.299476623535156 4.75 4.443636849922331 0.69 0.1
261.6076116916278 58.58885635744295 10.032233238220215 3.83 3.2628716464624166 0.378 0.36
172.2683879953492 26.879478283149847 10.769969940185547 5.72 4.83823378179232 0.939 0.49
147.30461246764426 38.19708682255743 10.624267578125 5.19 4.997412373686556 0.795 0.23
126.22323957867205 7.024929648250115 10.329358100891113 4.96 4.822395448698367 0.196 0.09
173.84727495513815 34.62537806857172 10.839637756347656 6.06 4.132177406641814 0.609 0.66
206.02193378622079 29.55613063134751 10.302549362182617 4.66 4.314073528982256 0.103 0.19
236.79591065708502 42.056539407830044 10.300342559814453 4.29 3.9670829421857894 0.343 0.81
